@relation carac2008

@attribute Id numeric
@attribute MEANN1 numeric
@attribute DVEST1 numeric
@attribute MIN1 numeric
@attribute MAX1 numeric
@attribute MEANN2 numeric
@attribute DVEST2 numeric
@attribute MIN2 numeric
@attribute MAX2 numeric
@attribute MEANN3 numeric
@attribute DVEST3 numeric
@attribute MIN3 numeric
@attribute MAX3 numeric
@attribute MEANN4 numeric
@attribute DVEST4 numeric
@attribute MIN4 numeric
@attribute MAX4 numeric
@attribute MEANNNDVI numeric
@attribute DVESTNDVI numeric
@attribute MINNDVI numeric
@attribute MAXNDVI numeric
@attribute MEANN_EDG numeric
@attribute DVEST_EDG numeric
@attribute UNIFOR numeric
@attribute ENTROP numeric
@attribute CONTRAS numeric
@attribute IDM numeric
@attribute COVAR numeric
@attribute VARIAN numeric
@attribute CORRELAC numeric
@attribute SKEWNESS numeric
@attribute KURTOSIS numeric
@attribute RVF numeric
@attribute RSF numeric
@attribute FDO numeric
@attribute FML numeric
@attribute MFM numeric
@attribute VFM numeric
@attribute RMM numeric
@attribute DMM numeric
@attribute COMPACT numeric
@attribute SH_INDEX numeric
@attribute FRACTAL numeric
@attribute AREA numeric
@attribute PERIMETER numeric
@attribute 2008_cn {arable,casco,citricos,citricosj,cultivado,edificacion,ensanche,industrial,adosado,unifamiliar,yermo}


@data
29008,184.03353,26.873795,31.5875,215.004,164.79002,32.434114,26.5438,199.258,152.22549,33.301771,8.20364,191.686,6.7387604,2.6630046,-0.177319,9.29323,0.061863616,0.050950033,0.012708385,0.44404213,5.46375,8.51133,0.091173184,1.7070462,12.064484,0.66383985,56.60818,62.640422,0.90370049,-2.0500101,2.9368459,5.6353581,1.5583484,71.555303,20,413.31205,0.33521464,1.2661007,0,0.79116951,0.99634598,0.99901784,1727.499,165.64528,industrial 
29110,187.11816,22.940709,84.4498,216.606,164.20098,31.134758,38.7778,203.576,154.54183,30.329464,24.5304,194.018,5.1921272,2.9124529,-0.246723,7.88913,0.073084831,0.060982745,0.007646485,0.38657981,6.15564,8.32881,0.1030214,1.7869089,12.990465,0.61947087,53.570931,60.066163,0.89186537,-2.0494352,3.2751818,3.8951262,1.7955142,107.48307,6,367.38274,0.56614521,1.3889379,14,0.66888249,1.0836026,1.0249261,627.87524,108.60922,industrial 
29131,162.66863,39.051087,28.3837,218.207,150.06614,37.38633,32.301,201.417,149.36964,39.854774,22.9755,201.793,6.7694107,3.7053375,-0.403004,10.8652,0.040659232,0.045992839,-0.18108647,0.3410258,5.55581,7.01383,0.043195199,1.9803623,8.4650196,0.60569785,80.387854,84.620364,0.94998237,-1.8358505,2.3666784,14.841561,1.6195754,63.662073,20,637.18315,2.0615367,1.5476188,0,0.76863154,1.010848,1.0029287,1584.6975,160.96039,industrial 
29167,150.74145,46.191101,21.9762,205.392,144.22067,44.174245,29.4224,194.221,143.10187,46.451988,15.2008,198.683,7.2188586,2.9734154,-0.0375443,10.3177,0.018741262,0.051679446,-0.29329402,0.41262689,6.90127,7.73283,0.013009788,2.2846613,10.800316,0.52785616,113.47844,118.8786,0.95457418,-1.3426942,0.54516069,13.628596,1.7083679,110.89816,20,1014.419,2.1708409,1.4616368,0,0.65481441,1.0951808,1.0262835,1010.6672,139.26754,industrial 
29197,159.80767,48.317084,42.8007,215.004,147.51932,47.672166,27.2635,200.698,142.65394,48.075119,12.8684,197.128,6.7177368,4.1364192,-0.349846,10.5063,0.043837073,0.053333545,-0.088247426,0.44219559,5.37906,8.20893,0.07447685,1.8121592,10.091769,0.65869076,135.21017,140.25605,0.96402377,-0.87744336,-0.98808807,23.03887,1.9380754,95.05566,20,1042.9937,5.745945,1.6717781,0,0.74253866,1.0284553,1.0081325,992.49585,129.60142,industrial 
29238,182.00143,54.602412,24.379,218.207,170.72168,55.87673,21.5063,205.015,165.47466,57.013792,16.7558,201.793,5.9269316,2.1738465,0.0213203,8.93935,0.037986814,0.066427817,-0.19111726,0.51629388,7.39333,11.329,0.089437374,1.7496038,18.704774,0.59972907,181.97525,191.32764,0.95111847,-1.5810127,0.81170466,11.176563,1.7247785,193.33955,11,1270.3472,1.7131808,1.6644758,4,0.70798999,1.0532498,1.0167252,494.64819,93.7,industrial 
29251,171.69788,33.226159,28.3837,218.207,157.86681,32.059963,33.0206,204.296,150.31636,36.013698,8.20364,191.686,6.8208207,3.23517,0.000339508,10.9851,0.042311112,0.03618572,-0.25810557,0.28712844,8.71857,10.5819,0.032272302,2.1518093,19.345908,0.52307974,49.966711,59.639665,0.83781006,-1.7447019,2.5865104,4.2098776,1.591008,154.98305,8,700.24155,0.4400597,1.4248771,11,0.63704217,1.1103525,1.0328212,589.12793,107.80171,industrial 
29257,162.08659,27.941246,23.578,218.207,153.65731,27.153307,41.6563,203.576,153.27586,28.618048,22.198,201.015,6.5378866,3.6397069,-1.04288,12.441,0.027344117,0.040563808,-0.38802762,0.32585827,5.56766,7.74642,0.029029492,2.0299869,9.8235228,0.61700739,40.252951,45.164712,0.89124781,-1.6837086,3.3954647,6.3965166,1.6126941,74.781078,19,484.57196,0.65618987,1.3316039,0,0.81991439,0.97872502,0.99501812,5614.4507,293.34205,industrial 
14066,138.69835,44.549372,31.5875,215.004,110.54137,41.799121,27.2635,183.426,94.975519,40.45411,4.31631,171.471,11.958268,2.2155145,5.6219,15.3306,0.12368498,0.07567509,-0.044844051,0.45053051,10.9982,9.85522,0.009986813,2.464438,20.225917,0.41914514,96.676125,106.78908,0.9052997,-0.39218062,-1.2070195,6.7078241,1.4721597,139.69808,20,1209.2687,0.82277672,1.8337044,0,0.64484388,1.1036152,1.0365952,218.81006,65.299716,adosado 
14468,158.92898,34.145555,34.7913,218.207,138.25041,36.020437,43.8153,197.819,114.78077,34.934352,13.6459,195.573,3.3758145,2.4420302,-0.209568,7.2723,0.075979021,0.048047473,-0.14607065,0.3481057,14.9822,11.6116,0.004584811,2.6555858,35.742975,0.30583526,60.876394,78.747881,0.77305437,-0.60613231,-0.58180263,2.9913804,1.5753454,224.24633,8,837.83015,0.19871811,1.2706737,5,0.58139364,1.1622774,1.0544765,249.87598,73.490644,adosado 
14523,129.62629,58.239706,18.7724,218.207,99.353185,48.420648,23.6652,188.464,83.710002,47.386751,3.53884,173.026,19.204872,3.8678161,13.1745,26.3399,0.12300967,0.15212213,-0.28503385,0.53876799,11.8716,9.80985,0.003970533,2.6548524,33.919788,0.34316916,128.21042,145.17032,0.88317244,0.10812941,-1.3835817,7.7259784,1.7205151,316.32095,20,2367.1734,1.3585955,1.7179961,0,0.55163005,1.1932213,1.0687807,170.17163,62.262214,adosado 
14560,133.0029,54.779355,17.9714,218.207,98.311412,49.23067,22.226,199.258,85.950195,48.770097,3.53884,194.018,14.34165,2.4397717,8.70623,19.6231,0.15547285,0.15105508,-0.22991975,0.50288006,11.0329,8.57932,0.003633165,2.6801693,26.502796,0.34326146,138.29903,151.55042,0.91256113,0.32931993,-0.9247995,6.2363703,1.8637133,415.59617,14,1931.9094,0.78588346,1.3611191,6,0.56570313,1.1782858,1.0640538,167.76978,61.047447,adosado 
14583,129.88939,51.781768,18.7724,215.805,98.564547,49.40038,21.5063,195.66,81.36663,46.946776,4.31631,185.466,5.1917108,4.0004251,-0.144665,11.5596,0.14261097,0.1557676,-0.26488549,0.53672033,14.5588,10.5264,0.003025039,2.7519503,33.276051,0.29909667,132.2229,148.86092,0.88823108,0.40135973,-1.1314975,5.0945877,1.7067532,371.97395,15,2119.7839,0.79167737,1.3273882,5,0.52273616,1.225755,1.0774275,192.0979,67.955557,adosado 
14589,145.71462,43.370647,29.1847,216.606,113.74281,41.954974,26.5438,187.024,98.130123,41.396093,4.31631,178.469,6.3258038,3.5538192,-0.369682,12.7698,0.13343606,0.099705998,-0.11127429,0.56490146,11.4022,7.98247,0.003502171,2.6571471,25.810748,0.31672008,93.731552,106.63693,0.87897838,-0.36385404,-1.1204596,4.7297638,1.6767558,269.14376,9,1321.0757,0.74826724,1.4251504,11,0.54614661,1.1991964,1.0704395,173.75879,63.230076,adosado 
14590,124.43482,56.629048,13.9667,217.406,96.104787,52.001865,21.5063,194.94,79.085353,50.334534,3.53884,182.356,4.803584,3.6566207,-0.346481,15.4027,0.1161635,0.1901403,-0.3453532,0.64503419,16.1858,14.2125,0.003778268,2.7682546,48.243513,0.3250574,141.92007,166.04182,0.85472482,0.29167034,-1.2299171,4.8937694,1.6268845,410.79257,20,2711.9877,0.69547283,1.38464,0,0.67706117,1.0770379,1.0259047,307.91602,75.597446,adosado 
14620,120.04242,55.543443,14.7677,218.207,84.829447,51.654356,21.5063,196.38,72.626589,50.584721,3.53884,189.353,5.7264286,3.4073769,-0.277908,11.4305,0.1909554,0.16711444,-0.28505205,0.55679479,14.1602,11.3138,0.004545889,2.6852208,35.338908,0.32732861,146.22556,163.89501,0.89219041,0.63245937,-0.79477545,4.9769067,1.6738915,417.73041,10,2250.8529,0.89032727,1.4501838,10,0.50756726,1.2439363,1.083018,192.21973,68.985389,adosado 
14628,140.37031,53.478274,21.1752,212.601,120.2949,53.272243,23.6652,202.856,102.62782,53.318838,3.53884,195.573,4.5990097,3.7960211,0.0228539,11.3538,0.089928916,0.082622115,-0.18358306,0.4349266,16.1076,12.9381,0.003667821,2.7425319,39.657852,0.31816385,154.41739,174.24632,0.88620175,-0.27349546,-1.2417899,7.1330268,1.6341454,254.25517,20,1635.8451,0.67215367,1.6385544,0,0.49963562,1.2537711,1.0851243,203.06934,71.466155,adosado 
14641,143.3398,43.641044,24.379,214.203,111.27203,47.179474,21.5063,199.258,97.527527,46.095829,3.53884,191.686,5.7166142,3.7308549,0.0126762,11.4136,0.14653702,0.13520836,-0.16107007,0.59796534,12.4412,8.98474,0.002815563,2.7387408,32.017343,0.30668593,117.38626,133.39493,0.87999041,-0.016900822,-1.0861433,5.1016317,1.789812,294.85255,9,1220.312,0.6838168,1.5163555,6,0.5516078,1.1932453,1.068482,174.12964,62.983398,adosado 
14673,160.50426,43.926208,29.1847,218.207,122.09518,49.411599,21.5063,203.576,109.69648,49.941721,3.53884,200.238,5.6952209,3.7054336,0.000720978,11.2167,0.15602918,0.14516511,-0.17464357,0.57585241,13.6518,9.07484,0.002792734,2.790197,36.374086,0.28087779,128.13058,146.31762,0.87570162,-0.14835183,-1.1707603,4.4092875,1.687852,301.00523,8,1260.2414,0.53796042,1.4903324,5,0.54102268,1.2048617,1.0725567,170.21777,62.878135,adosado 
14704,127.71087,49.067651,21.9762,218.207,90.370729,45.036715,21.5063,194.221,78.349159,43.926978,3.53884,183.911,5.7233376,3.1958246,-0.106575,12.0587,0.18169186,0.15937634,-0.14487259,0.66868146,14.0106,9.67586,0.003160804,2.7216232,32.367463,0.29223049,106.42614,122.60987,0.86800629,0.65629809,-0.61727543,5.1196342,1.8880579,417.63114,9,1879.5469,1.1899976,1.5310573,11,0.51978578,1.2292289,1.0799201,175.0083,65.04622,adosado 
14709,143.43505,47.491417,33.9903,218.207,108.31539,48.786721,22.226,201.417,97.633273,48.075341,5.09378,193.24,5.2701323,3.4193255,-0.229198,11.1532,0.15880845,0.12655038,-0.010588862,0.63629644,17.8536,12.0309,0.002331521,2.8481384,48.232558,0.25768149,122.24118,146.35746,0.83522344,0.25779261,-1.0200461,3.8799286,1.5578348,324.27396,15,1469.9515,0.20956673,1.4154536,5,0.52594447,1.2220107,1.0767309,186.04614,66.672283,adosado 
14803,133.05646,47.582556,14.7677,210.198,90.817503,51.337048,21.5063,192.062,75.812413,44.288695,3.53884,173.026,3.8378606,2.7153395,-0.210861,17.1706,0.22083677,0.17357884,-0.23150965,0.67112035,9.24514,9.34191,0.006135974,2.5160668,17.78441,0.42021909,150.051,158.94321,0.9440542,0.31808788,-1.4861929,10.229304,1.6853257,151.68633,14,1051.3858,1.3900797,1.5612812,4,0.38676824,1.4250154,1.1141578,495.28979,126.85548,adosado 
14948,123.45329,55.863594,13.9667,202.989,95.067013,53.149344,21.5063,189.183,73.696433,43.826964,3.53884,169.139,4.6062364,3.7159079,-0.0170288,17.2221,0.13522446,0.16700251,-0.33412279,0.5500061,10.6993,10.4448,0.007802032,2.5793423,22.24675,0.41836413,161.7249,172.84828,0.9356466,0.10689289,-1.5132584,9.9717171,1.6746,211.12231,20,1750.2744,1.6001481,1.7556075,0,0.4330586,1.3467023,1.0963153,483.44092,118.44134,adosado 
15018,129.44123,49.553421,15.5686,208.596,100.84594,50.368139,21.5063,197.819,81.101325,46.424131,3.53884,187.798,7.5259062,6.3097302,-0.105446,22.9347,0.14318584,0.14920604,-0.20822499,0.54758303,11.3808,10.6387,0.004653236,2.6477871,24.326263,0.37879342,142.90303,155.06616,0.92156167,0.027968708,-1.4549962,6.3954409,1.64813,248.85073,20,1525.3814,0.62002353,1.3889776,0,0.38557182,1.4272245,1.1146563,495.31055,127.0548,adosado 
15036,146.43533,43.457859,21.1752,218.207,93.053671,46.971581,21.5063,191.342,81.358981,42.739752,3.53884,180.024,3.1707199,1.720281,-0.41441,7.73996,0.24939647,0.19049389,-0.21856672,0.65457269,11.9916,10.87,0.004052673,2.6712704,26.171295,0.37332221,120.33154,133.41719,0.90191933,0.32924863,-1.3177277,3.9211426,1.7277125,350.49662,11,1416.8452,0.40974514,1.270669,6,0.44417249,1.3297473,1.0916873,500.96704,119.05117,adosado 
15093,136.2018,46.377455,29.1847,213.402,101.64371,47.612404,21.5063,191.342,90.046039,48.01141,3.53884,183.133,9.9093319,2.8314947,-0.107224,13.9899,0.1711996,0.13107446,-0.004056599,0.58380386,11.9108,10.2707,0.003572035,2.7019511,25.072603,0.37388802,124.70953,137.24583,0.90865805,-0.080697892,-1.2902292,6.4391511,1.5938037,198.34813,19,1449.5094,0.85622965,1.4899649,0,0.76443108,1.0136214,1.0047002,316.40674,72.120484,adosado 
15104,130.26578,48.387646,13.9667,206.994,96.874665,49.095669,21.5063,187.744,82.430883,45.390628,3.53884,175.359,3.6928193,1.9856741,-0.00332642,12.1405,0.16400105,0.13976916,-0.35621103,0.55302517,12.2065,9.82807,0.003416266,2.7008064,25.721905,0.34481695,134.97508,147.83603,0.91300529,0.27320229,-1.4112228,6.3858189,1.6242681,228.88826,17,1302.2956,0.54563048,1.4521486,3,0.44196817,1.3330592,1.0923498,505.63452,119.90238,adosado 
15150,136.30439,53.031527,24.379,210.198,117.83451,48.193164,28.7028,195.66,100.61884,49.230873,9.75857,187.798,8.4700839,2.5328354,2.38609,12.3372,0.068463026,0.074087446,-0.19111726,0.33003332,10.9257,10.5187,0.004623021,2.5763077,20.323436,0.3955175,131.21125,141.37297,0.92812121,-0.14462337,-1.2624366,11.839054,1.6519115,154.86023,20,1937.2633,3.8822476,2.1584308,0,0.63068264,1.1159366,1.0430898,162.62061,56.922935,adosado 
15153,144.0888,45.057212,16.3695,212.601,107.55606,50.363051,21.5063,194.221,91.0894,44.706545,3.53884,179.246,3.5380743,2.8233456,-0.184708,19.3724,0.16849329,0.16028602,-0.14396007,0.64475346,12.1478,10.1931,0.003510495,2.731812,27.379196,0.34826034,140.53582,154.22542,0.91123643,0.013621122,-1.3750166,4.6268646,1.7043435,309.0483,10,1357.404,0.54308682,1.4284368,4,0.40370657,1.3948003,1.1059658,533.97559,128.92369,adosado 
15198,163.51382,34.234982,36.3931,217.406,120.83339,41.73127,23.6652,192.062,112.53937,42.227471,4.31631,187.798,3.3719879,2.4031415,-0.220726,7.73433,0.16857228,0.13949212,-0.11632099,0.58407484,12.6016,10.7451,0.003879891,2.7041055,27.962415,0.35170891,91.73256,105.71377,0.86774469,-0.44864794,-0.92789741,4.4133867,1.6706721,178.10595,15,977.11291,0.65168125,1.3409116,5,0.43180387,1.3486575,1.096646,487.74829,119.14054,adosado 
15226,126.0085,48.020841,13.9667,210.999,88.918531,46.152241,21.5063,195.66,74.974254,43.277109,3.53884,187.798,7.9171946,6.5695667,-0.0228806,22.3327,0.1831075,0.17319493,-0.30683375,0.59709789,10.2954,9.90434,0.005023141,2.6027579,21.786508,0.39735056,118.10471,128.99796,0.91555483,0.25451634,-1.2732987,5.9602326,1.6541976,253.10765,19,1609.6093,0.73167224,1.4255483,0,0.44404712,1.329935,1.0914985,509.0022,120.01906,adosado 
15314,142.60642,48.497849,25.1799,208.596,121.68812,42.813939,30.142,194.94,101.89851,41.717422,6.64871,179.246,10.022094,2.3028215,3.64651,13.2899,0.077593365,0.051524869,-0.19447939,0.27407769,11.194,11.0802,0.011070395,2.4716743,23.36836,0.43258449,101.01002,112.6942,0.8963196,-0.57713419,-0.9239878,7.2478292,1.6405242,207.86078,20,1578.3356,1.1160604,1.8664156,0,0.64097892,1.1069374,1.0377696,216.98755,65.222955,adosado 
15690,158.37382,36.522685,44.4026,218.207,131.03239,38.874787,41.6563,198.539,113.68247,41.248698,4.31631,190.131,3.0502298,1.9986403,-0.153061,6.36112,0.10307922,0.078322101,-0.098425964,0.44655954,14.6904,12.9806,0.005019306,2.6781346,40.240139,0.35251165,72.287812,92.407882,0.7822689,-0.2336446,-0.77586368,2.8478539,1.666606,312.23163,9,1163.6738,0.28514482,1.2030746,0,0.58923054,1.1545223,1.0518254,255.96216,73.883965,adosado 
15692,156.83259,33.983415,33.9903,218.207,125.61449,34.165377,33.7403,200.698,109.9944,35.051083,10.536,194.018,3.8209218,1.9220732,-0.288113,8.22646,0.11730464,0.077544206,-0.1013399,0.51896463,13.1444,11.2943,0.00628766,2.5974466,31.300961,0.34494721,54.712901,70.363382,0.77757635,-0.8219404,0.10132478,2.9251245,1.623672,246.23281,6,839.86171,0.2469971,1.2773984,8,0.58556647,1.1581288,1.0530174,254.17285,73.855258,adosado 
15847,145.42367,44.688856,20.3743,208.596,123.19573,46.780686,22.226,192.781,97.428626,44.946399,3.53884,174.581,6.4897432,3.0921815,1.30043,12.3174,0.095027742,0.094732971,-0.24222295,0.44042694,16.552,11.436,0.002569634,2.7977938,43.885599,0.27198739,112.42404,134.36684,0.83669482,-0.45590203,-1.0141233,3.4073043,1.5740339,336.45355,10,1378.8278,0.22430145,1.3048312,5,0.4935855,1.2614317,1.090739,167.17114,65.238565,adosado 
15849,149.08325,44.309249,22.7771,211.8,129.93494,43.186237,28.7028,197.099,98.107922,44.494485,3.53884,182.356,6.4813524,2.9399746,0.565796,12.1807,0.073686712,0.06869976,-0.16196617,0.3722012,17.3667,12.2781,0.002965206,2.7814716,46.514026,0.27931065,92.355223,115.61224,0.79883606,-0.57813911,-0.73033563,3.7401986,1.6370346,334.39299,9,1415.9424,0.40066021,1.4226529,11,0.49563052,1.2588266,1.0898137,168.2959,65.322483,adosado 
15887,145.30244,41.120097,21.1752,216.606,104.57663,42.944084,21.5063,200.698,90.56679,42.00163,5.87124,190.908,3.240664,2.4027842,-0.209675,8.53432,0.17934488,0.13785613,-0.11250463,0.62152376,13.7342,10.4269,0.002760097,2.8112455,31.051303,0.32065748,96.222399,111.74805,0.86106557,0.12417245,-1.0326657,4.3415251,1.6962506,271.16368,12,1287.4892,0.57212197,1.4080272,8,0.40499601,1.3925781,1.1053452,537.58179,129.15221,adosado 
15924,132.4354,42.822028,18.7724,191.776,103.01401,42.395139,23.6652,169.033,86.933513,41.111648,3.53884,154.367,5.3535059,1.9422323,0.184525,8.24089,0.13836123,0.13058028,-0.26488549,0.51556638,10.33,9.49785,0.010146599,2.43978,18.758816,0.42752273,98.778966,108.15837,0.9132808,-0.28537295,-1.3828844,6.6582896,1.7222978,198.92439,20,1477.6652,1.3782137,1.7421537,0,0.62177671,1.1239001,1.043689,210.00098,65.147592,adosado 
15969,157.60709,40.946795,22.7771,218.207,103.94597,51.387427,24.3849,200.698,94.581853,47.924469,5.87124,191.686,6.7692005,3.3473547,-0.0130539,11.3751,0.23722408,0.18147417,-0.12992695,0.63294989,13.6136,9.67278,0.002598334,2.7747809,38.140565,0.27556388,140.77639,159.84667,0.88069641,0.3002537,-1.2762942,3.3359732,1.5081898,255.41312,16,1497.3038,0.36913288,1.5037436,4,0.51189566,1.238666,1.0809996,197.323,69.599011,adosado 
15980,151.62396,39.934682,34.7913,218.207,120.5045,41.792461,27.2635,200.698,105.09954,43.002564,3.53884,194.795,19.372074,3.6327819,13.4661,25.5918,0.12843041,0.10481028,-0.000829468,0.53603296,13.6195,10.3724,0.003509724,2.7228624,37.412422,0.30249583,80.014968,98.721179,0.81051471,-0.38606024,-0.7421222,3.2157422,1.6528463,323.76523,11,1511.8792,0.47062785,1.2705498,9,0.53387363,1.212902,1.0752938,168.51123,62.979633,adosado 
16089,153.19006,40.40355,19.5733,211.8,119.89115,53.186799,24.3849,192.781,100.51351,48.010545,3.53884,182.356,4.9846631,2.897604,-0.071228,10.3788,0.15749134,0.15812785,-0.13769165,0.56398976,13.6147,11.2519,0.005222995,2.648732,33.406523,0.33165558,157.41387,174.11714,0.90406882,-0.31666456,-1.4776639,3.9399791,1.5051371,209.29286,8,991.27293,0.31646055,1.4538984,6,0.64598143,1.102643,1.0352694,254.87671,70.414159,adosado 
16090,115.61231,56.758567,21.9762,206.994,95.027588,56.023334,26.5438,194.221,75.701178,54.421381,3.53884,181.578,4.2570812,3.4310625,-0.351662,10.9355,0.11688777,0.10188047,-0.15040234,0.43012625,12.7729,11.821,0.005631918,2.5718826,30.871594,0.36900115,179.04059,194.47638,0.92062894,0.4472856,-1.4520977,8.2100989,1.8663331,339.93773,16,2513.7374,2.3874151,1.5354687,0,0.64679309,1.1019509,1.0350401,254.98706,70.385196,adosado 
16093,155.47876,40.957275,32.3884,203.79,133.64105,46.031937,21.5063,192.062,111.47408,44.752761,3.53884,171.471,3.6591018,3.1450188,-0.279114,10.7672,0.093620125,0.083945657,-0.014217033,0.47237639,16.8815,12.1596,0.004673334,2.7036292,43.265107,0.28428725,105.05746,126.69001,0.82924815,-0.77598574,-0.65158963,2.8933603,1.4549679,263.77905,12,1156.4036,0.1094208,1.2898163,5,0.64666364,1.1020612,1.0350696,255.25269,70.428895,adosado 
16285,144.40544,38.188173,16.3695,218.207,120.85117,41.070383,21.5063,200.698,110.90618,42.351248,3.53884,194.018,5.63705,4.154293,-0.0679436,13.5005,0.099632217,0.1226506,-0.33486885,0.68464177,11.9,11.7527,0.024698496,2.5423303,28.572854,0.4245447,87.85034,102.13677,0.86012454,-0.44708745,-0.74355503,4.1588824,1.5986169,209.90853,20,1046.706,0.25991833,1.2552731,0,0.62737795,1.1188718,1.0303732,1629.543,180.66467,adosado 
16286,164.69939,41.748732,13.9667,218.207,139.78058,48.966377,21.5063,202.856,126.02042,51.0791,3.53884,197.128,4.8454047,3.6184588,-0.108242,11.4046,0.098884836,0.10966723,-0.3453532,0.62906358,12.5668,12.2859,0.008007615,2.6583463,31.288536,0.39079667,130.85471,146.49897,0.89321244,-0.73473005,-0.73065696,4.7405079,1.650353,239.11723,20,1312.8579,0.44950787,1.3969919,0,0.70546734,1.0551313,1.0136347,2622.3577,216.1287,adosado 
16287,161.71044,48.149777,13.9667,218.207,137.38652,50.596325,21.5063,204.296,122.37122,51.114243,3.53884,196.35,4.7943188,3.633766,-0.248474,11.416,0.092336858,0.09680073,-0.34233986,0.54062417,12.2449,11.7821,0.006500625,2.6815079,30.217203,0.39306449,141.12567,156.23428,0.90329522,-0.66336975,-0.85418394,6.1827041,1.6951061,260.6521,20,1618.2301,0.74900538,1.4325959,0,0.69274648,1.0647748,1.0156772,3001.8008,233.35048,adosado 
16290,162.12282,47.742715,13.9667,218.207,141.01569,49.50911,21.5063,204.296,121.61144,50.09886,3.53884,198.683,4.7374483,3.7560196,-0.641098,11.245,0.07785982,0.083011944,-0.44089191,0.56222092,12.4482,12.5196,0.006297272,2.6690605,32.891836,0.40180126,132.77377,149.21968,0.88978721,-0.77096696,-0.71312534,5.504687,1.6544338,270.98629,20,1590.0159,0.55717719,1.4211324,0,0.67297944,1.0802992,1.0192698,3030.4695,237.88059,adosado 
16586,149.01068,39.548195,25.1799,217.406,133.06648,37.665367,27.9831,197.819,122.67458,40.361307,3.53884,187.798,5.1887657,4.0875327,-0.0198288,12.2116,0.059483217,0.052441385,-0.24776513,0.32645747,13.1807,10.4327,0.00566174,2.6967503,31.475755,0.35318627,69.397347,85.135224,0.81514259,-0.51637075,-0.53859586,4.8612546,1.6617765,212.91991,20,1184.1809,0.47540321,1.3096599,0,0.55846612,1.1858958,1.047112,1391.3193,176.93752,adosado 
16606,149.09629,42.775469,17.9714,216.606,136.5493,37.959391,29.4224,200.698,123.13868,38.613825,5.09378,196.35,5.1528796,3.8776743,-0.0743904,12.1071,0.040651036,0.039333296,-0.32218922,0.23280677,10.8503,9.46993,0.005331935,2.6386127,21.546679,0.39963814,77.236913,88.010252,0.87758995,-0.61376641,-0.32772238,6.6111987,1.6561267,181.59215,20,1070.5456,0.57292534,1.4328068,0,0.63036704,1.1162159,1.0295977,1684.5474,183.25246,adosado 
16714,132.60976,39.253386,32.3884,218.207,118.68583,34.444978,39.4974,204.296,101.17443,37.373712,8.9811,196.35,5.3468355,4.038669,-0.723827,13.4956,0.052458024,0.046165898,-0.20266004,0.34079812,9.28948,8.40328,0.008579191,2.5267982,19.546129,0.42027523,62.424096,72.19716,0.86463367,-0.14354203,-0.37022284,6.268462,1.7428465,182.59643,20,1128.1198,0.84168663,1.3529556,0,0.51307367,1.2372432,1.0579758,1546.8093,194.64061,adosado 
16721,126.64832,43.172108,15.5686,218.207,114.5825,37.397253,30.8617,204.296,95.899581,38.762571,5.09378,197.128,5.9323319,3.670897,-0.660648,16.2888,0.044538534,0.05141883,-0.33961285,0.33566908,9.53797,8.40958,0.005004795,2.6461493,20.510805,0.40839609,73.866419,84.121822,0.87808868,-0.017708802,-0.72290878,6.7400854,1.6782462,187.55491,20,1241.1567,0.84048215,1.4106132,0,0.68549482,1.070392,1.0174594,2421.9927,210.712,adosado 
16742,120.4892,47.262574,17.1705,217.406,110.63051,39.490677,30.8617,204.296,93.52294,38.747353,5.87124,195.573,6.8271549,3.6784186,-0.210438,12.5553,0.029843783,0.060999296,-0.38584052,0.2953428,8.379,7.38571,0.006080825,2.5934354,15.799446,0.43976685,86.325987,94.22571,0.91616171,-0.013511411,-0.91250214,11.201324,1.7319133,145.95704,20,1392.4058,2.5548222,1.6373257,0,0.62510441,1.1209046,1.0288875,2702.9958,233.10487,adosado 
16917,129.92417,39.934233,13.9667,217.406,116.98744,34.300138,30.142,202.856,99.271346,36.01156,4.31631,193.24,6.2492269,3.9029945,-0.0804749,13.2089,0.047138858,0.049877538,-0.42523176,0.29933167,9.37841,8.29794,0.00539258,2.6186784,19.996621,0.4161699,61.005407,71.003717,0.8591861,0.020687085,-0.27162658,6.2095539,1.6978365,179.21898,20,1195.6409,0.91112423,1.428891,0,0.77116782,1.0091843,1.0022256,3698.7629,245.50409,adosado 
16927,120.51313,40.100982,17.9714,218.207,108.92305,33.844138,25.1045,205.015,92.433567,35.708062,3.53884,196.35,6.2922703,3.9151042,-0.625076,13.258,0.043184101,0.056209539,-0.31225033,0.32817517,8.90004,8.14455,0.007375628,2.5549542,18.363776,0.43022798,59.946407,69.128295,0.86717612,0.47212519,0.18416141,6.4871191,1.6877961,170.49744,20,1189.8077,0.99102969,1.4512339,0,0.61391389,1.1310745,1.0302178,3470.3682,266.52563,adosado 
16939,129.73365,48.911634,40.3979,218.207,112.26829,45.579979,52.451,199.978,97.549587,48.017488,29.9727,190.908,6.6992832,3.603155,0.168262,11.1472,0.071781001,0.080578018,-0.1430976,0.35921638,9.05882,7.58455,0.008960196,2.3677779,21.001299,0.40913725,113.94827,124.44892,0.91562282,0.60577375,-1.0359231,8.5544928,1.6752977,188.85362,19,2187.8307,3.5963373,1.703687,0,0.72212197,1.0428928,1.0175283,120.55103,45.802071,adosado 
